"Other","Other",module,Magento_Analytics
"Back","Takaisin",module,Magento_AsynchronousOperations
"Done","Valmis",module,Magento_AsynchronousOperations
"Retry","Yritä uudelleen",module,Magento_AsynchronousOperations
"'Action Details - #' .","'Toiminnon tiedot - #'.",module,Magento_AsynchronousOperations
"%1 item(s) have been scheduled for update.""","%1 tuoteille on ajoitettu päivitys ”",module,Magento_AsynchronousOperations
"Bulk Actions Log","Massatapahtumaloki",module,Magento_AsynchronousOperations
"Bulk uuid %bulkUuid not exist","Massa uuid % massa Uuid eiole",module,Magento_AsynchronousOperations
"Topic %1","Aihe %1",module,Magento_AsynchronousOperations
"Something went wrong while processing the request.","Tapahtui virhe pyyntöä käsiteltäessä.",module,Magento_AsynchronousOperations
"Error processing %key element of input data","Error processing %key element of input data",module,Magento_AsynchronousOperations
"Sorry, something went wrong during product prices update. Please see log for details.","Valitettavasti jotain meni pieleen tuotteiden hinnat päivityksessä. Lisätietoja on lokissa.",module,Magento_AsynchronousOperations
"%1 item(s) are currently being updated.","%1 tuotetta päivitetään parhaillaan.",module,Magento_AsynchronousOperations
"Task ""%1"":","Tehtävä ""%1"":",module,Magento_AsynchronousOperations
"%1 item(s) have been scheduled for update.","%1 tuotetta on ajoitettu päivitys.",module,Magento_AsynchronousOperations
"%1 item(s) have been successfully updated.","%1 tuotetta on päivitetty.",module,Magento_AsynchronousOperations
"%1 item(s) failed to update","%1 tuotetta ei voitu päivittää",module,Magento_AsynchronousOperations
"Details","Tiedot",module,Magento_AsynchronousOperations
"View Details","Näytä yksityiskohdat",module,Magento_AsynchronousOperations
"Dismiss","Ohita",module,Magento_AsynchronousOperations
"Pending, in queue...","Vireillä, jonossa...",module,Magento_AsynchronousOperations
"%1 items selected for mass update","valitut joukkopäivityksen %1 osat",module,Magento_AsynchronousOperations
", %1 successfully updated",", %1 päivitetty",module,Magento_AsynchronousOperations
", %1 failed to update",", %1 päivitys epäonnistui",module,Magento_AsynchronousOperations
"Something went wrong.","Nyt tapahtui valitettavasti joku virhe.",module,Magento_AsynchronousOperations
"Action Log","Toimintaloki",module,Magento_AsynchronousOperations
"Report","Raportti",module,Magento_AsynchronousOperations
"Bulk Actions","Massatoimintoja",module,Magento_AsynchronousOperations
"Action Logs","Toimintalokit",module,Magento_AsynchronousOperations
"Days Saved in Log","Päivää lokissa",module,Magento_AsynchronousOperations
"Description of Operation","Toimenpiteen kuvaus",module,Magento_AsynchronousOperations
"Summary","Yhteenveto",module,Magento_AsynchronousOperations
"Start Time","Aloitusaika",module,Magento_AsynchronousOperations
"Items to Retry","Yritä kohteita uudelleen",module,Magento_AsynchronousOperations
"To retry, select the items and click “Retry”.","Yrittääksesi uudelleen, valitse tavarat ja valitse ""Yritä uudelleen"".",module,Magento_AsynchronousOperations
"Items That Can’t Be Updated.","Kohteet, joita ei voi päivittää.",module,Magento_AsynchronousOperations
"ID","ID",module,Magento_AsynchronousOperations
"Status","Tila",module,Magento_AsynchronousOperations
"Meta Information","Meta-tiedot",module,Magento_AsynchronousOperations
"Error","Virhe",module,Magento_AsynchronousOperations
"Dismiss All Completed Tasks","Ohita kaikki suoritetut tehtävät",module,Magento_AsynchronousOperations
"Action Details - #","Toiminnon tiedot - #",module,Magento_AsynchronousOperations
"Number of Records Affected","Vaikuttavien tietojen määrä",module,Magento_AsynchronousOperations
"The role wasn't found for the user. Verify the role and try again.","Käyttäjärooli ei löytynyt. Tarkista rooli ja yritä uudelleen.",module,Magento_Authorization
"Something went wrong while compiling a list of allowed resources. You can find out more in the exceptions log.","Jokin meni vikaan koottaessa sallittujen resurssien luetteloa. Löydät lisätietoja exceptions-lokista.",module,Magento_Authorization
"You created the order.","Olet luonut tilauksen.",module,Magento_Authorizenet
"Order saving error: %1","Tilauksen tallentamisen virhe: %1",module,Magento_Authorizenet
"Please choose a payment method.","Valitse maksutapa.",module,Magento_Authorizenet
"We can't process your order right now. Please try again later.","Emme voi käsitellä tilaustasi juuri nyt. Yritä myöhemmin uudelleen.",module,Magento_Authorizenet
"A server error stopped your order from being placed. Please try to place your order again.","Palvelimen virhe pysäyttää tilauksen etenimisen. Yritä tilaustasi uudelleen.",module,Magento_Authorizenet
"Credit Card: xxxx-%1","Luottokortti: xxxx-%1",module,Magento_Authorizenet
"amount %1","määrä %1",module,Magento_Authorizenet
"failed.","epäonnistui.",module,Magento_Authorizenet
"successful.","onnistui.",module,Magento_Authorizenet
"Authorize.Net Transaction ID %1.","Authorize.Net-tapahtumatunnus %1.",module,Magento_Authorizenet
"authorize","valtuuta",module,Magento_Authorizenet
"authorize and capture","valtuuta ja talteenota",module,Magento_Authorizenet
"capture","talteenota",module,Magento_Authorizenet
"refund","hyvitä",module,Magento_Authorizenet
"void","mitätön",module,Magento_Authorizenet
"Gateway error: %1","Gateway-virhe: %1",module,Magento_Authorizenet
"Something went wrong in the payment gateway.","Maksukäytävässä tapahtui virhe.",module,Magento_Authorizenet
"Invalid amount for capture.","Virheellinen hyvityssumma.",module,Magento_Authorizenet
"Payment capturing error.","Maksun talteenoton virhe.",module,Magento_Authorizenet
"Invalid transaction ID.","Virheellinen tapahtumatunnus.",module,Magento_Authorizenet
"Payment voiding error.","Virhe maksun mitätöinnissä.",module,Magento_Authorizenet
"Invalid amount for refund.","Virheellinen hyvityssumma.",module,Magento_Authorizenet
"Payment refunding error.","Virhe maksun palautuksessa.",module,Magento_Authorizenet
"The transaction was declined because the response hash validation failed.","Transaktio on hylätty, koska Response Hash -validointi epäonnistui.",module,Magento_Authorizenet
"This payment didn't work out because we can't find this order.","Maksu ei onnistunut, koska emme löydä tätä tilausta.",module,Magento_Authorizenet
"There was a payment authorization error.","Maksutavan varmennusongelma.",module,Magento_Authorizenet
"Please enter a transaction ID to authorize this payment.","Lisää maksun ID vahvistaaksesi tämä maksu.",module,Magento_Authorizenet
"Something went wrong: the paid amount doesn't match the order amount. Please correct this and try again.","Jotain meni pieleen: maksettu summa ei vastaa tilauksen summaa. Korjaa ja yritä uudelleen.",module,Magento_Authorizenet
"Transaction %1 has been approved. Amount %2. Transaction status is ""%3""","Tapahtuman %1 on hyväksytty. Määrä %2. Tapahtuman tila on ”%3”",module,Magento_Authorizenet
"Transaction %1 has been voided/declined. Transaction status is ""%2"". Amount %3.","Tapahtuman %1 on mitätöity. Tapahtuman tila on ”%2”. Summa %3.",module,Magento_Authorizenet
"Authorize Only","Varmenna ainoastaan",module,Magento_Authorizenet
"Authorize and Capture","Varmenna ja talteenota",module,Magento_Authorizenet
"The transaction details are unavailable. Please try again later.","Tapahtumatiedot eivät ole käytettävissä. Yritä myöhemmin uudelleen.",module,Magento_Authorizenet
"Electronic payments save the trees.","Sähköiset maksut säästää puita.",module,Magento_Authorizenet
"Credit Card Type","Luottokorttityyppi",module,Magento_Authorizenet
"Please Select","Valitse",module,Magento_Authorizenet
"Credit Card Number","Luottokortin numero",module,Magento_Authorizenet
"Expiration Date","Viimeinen voimassaolopäivä",module,Magento_Authorizenet
"Card Verification Number","Luottokortin tarkistusnumero",module,Magento_Authorizenet
"Fraud Detection","Petosten paljastaminen",module,Magento_Authorizenet
"FDS Filter Action","FDS suodatustoiminto",module,Magento_Authorizenet
"AVS Response","AVS vastaus",module,Magento_Authorizenet
"Card Code Response","Kortin koodi vastaus",module,Magento_Authorizenet
"CAVV Response","CAVV vastaus",module,Magento_Authorizenet
"Fraud Filters","Maksupetoksien suodattimet",module,Magento_Authorizenet
"Place Order","Osta ja maksa",module,Magento_Authorizenet
"Sorry, but something went wrong. Please contact the seller.","Anteeksi, mutta jotain meni pieleen. Ota yhteyttä myyjään.",module,Magento_Authorizenet
"Authorize.net Direct Post","Authorize.net suora viesti",module,Magento_Authorizenet
"Enabled","Käytössä",module,Magento_Authorizenet
"Payment Action","Maksutoiminto",module,Magento_Authorizenet
"Title","Otsikko",module,Magento_Authorizenet
"API Login ID","API kirjautumis ID",module,Magento_Authorizenet
"Transaction Key","Maksutapahtuma-avain",module,Magento_Authorizenet
"Merchant MD5","Kauppias MD5",module,Magento_Authorizenet
"New Order Status","Uuden tilauksen tila",module,Magento_Authorizenet
"Test Mode","Testitila",module,Magento_Authorizenet
"Gateway URL","Gateway URL",module,Magento_Authorizenet
"Transaction Details URL","Maksutapahtuman tiedot URL",module,Magento_Authorizenet
"Accepted Currency","Hyväksytty valuutta",module,Magento_Authorizenet
"Debug","Vianselvitys",module,Magento_Authorizenet
"Email Customer","Lähettä asiakalle sähköposti",module,Magento_Authorizenet
"Merchant's Email","Myyjän sähköposti",module,Magento_Authorizenet
"Credit Card Types","Luottokorttityypit",module,Magento_Authorizenet
"Credit Card Verification","Luottokortti varmennus",module,Magento_Authorizenet
"Payment from Applicable Countries","Maksu mahdollisista maista",module,Magento_Authorizenet
"Payment from Specific Countries","Maksu määritellyistä maista",module,Magento_Authorizenet
"Minimum Order Total","Vähimmäistilausmäärä",module,Magento_Authorizenet
"Maximum Order Total","Maksimitilausmäärä",module,Magento_Authorizenet
"Sort Order","Järjestys",module,Magento_Authorizenet
"Close","Close",module,Magento_B2b
"options","options",module,Magento_B2b
"Select all","Select all",module,Magento_B2b
"Deselect all","Deselect all",module,Magento_B2b
"Cancel","Cancel",module,Magento_B2b
"Done","Done",module,Magento_B2b
"Please Select","Please Select",module,Magento_B2b
"%s of %s selected","%s of %s selected",module,Magento_B2b
"B2B Features","B2B Features",module,Magento_B2b
"Invalid Form Key. Please refresh the page.","Virheellinen lomakkeen avain. Ole hyvä ja päivitä sivu.",module,Magento_Backend
"You entered an invalid Secret Key. Please refresh the page.","Syötit virheellisen salausavaimen. Päivitä sivu.",module,Magento_Backend
"Cache Storage Management","Välimuistitilan hallinta",module,Magento_Backend
"Flush Magento Cache","Tyhjennä Magenton välimuisti",module,Magento_Backend
"The cache storage may contain additional data. Are you sure that you want to flush it?","Välimuistitila saattaa sisältää muitakin tietoja. Haluatko varmasti tyhjentää sen?",module,Magento_Backend
"Flush Cache Storage","Tyhjennä välimuistitila",module,Magento_Backend
"Invalidated","Mitätöity",module,Magento_Backend
"Orders","Tilaukset",module,Magento_Backend
"Amounts","Määrät",module,Magento_Backend
"Bestsellers","Myydyimmät",module,Magento_Backend
"Most Viewed Products","Katsotuimmat tuotteet",module,Magento_Backend
"New Customers","Uudet asiakkaat",module,Magento_Backend
"Customers","Asiakkaat",module,Magento_Backend
"Customer","Asiakas",module,Magento_Backend
"Guest","Vieras",module,Magento_Backend
"Items","Tuotteet",module,Magento_Backend
"Total","Yhteensä",module,Magento_Backend
"Lifetime Sales","Kaikki myynnit",module,Magento_Backend
"Average Order","Keskimääräinen tilaus",module,Magento_Backend
"Average","Keskiarvo",module,Magento_Backend
"Product","Tuote",module,Magento_Backend
"Price","Hinta",module,Magento_Backend
"Quantity","Määrä",module,Magento_Backend
"Views","Näkymät",module,Magento_Backend
"Revenue","Tulot",module,Magento_Backend
"Tax","Arvonlisävero",module,Magento_Backend
"Shipping","Toimitus",module,Magento_Backend
"Images (.gif, .jpg, .png)","Kuvat (.gif, .jpg, .png)",module,Magento_Backend
"Media (.avi, .flv, .swf)","Media (.avi, .flv, .swf)",module,Magento_Backend
"All Files","Kaikki tiedostot",module,Magento_Backend
"Reset to Default","Palauta oletukset",module,Magento_Backend
"All Store Views","Kaikki kauppanäkymät",module,Magento_Backend
"What is this?","Mikä tämä on?",module,Magento_Backend
"Save Account","Tallenna tili",module,Magento_Backend
"My Account","Tilini",module,Magento_Backend
"Account Information","Tilin tiedot",module,Magento_Backend
"User Name","Käyttäjätunnus",module,Magento_Backend
"First Name","Etunimi",module,Magento_Backend
"Last Name","Sukunimi",module,Magento_Backend
"Email","Sähköposti",module,Magento_Backend
"User Email","Käyttäjän sähköpostiosoite",module,Magento_Backend
"New Password","Uusi salasana",module,Magento_Backend
"Password Confirmation","Salasanan vahvistus",module,Magento_Backend
"Interface Locale","Käyttöliittymän kieli",module,Magento_Backend
"Current User Identity Verification","Nykyisen käyttäjän henkilöllisyyden todentaminen",module,Magento_Backend
"Your Password","Salasanasi",module,Magento_Backend
"Save Cache Settings","Tallenna välimuistin asetukset",module,Magento_Backend
"Catalog Rewrites","Luettelon uudelleenohjaukset",module,Magento_Backend
"Refresh","Päivitä",module,Magento_Backend
"Images Cache","Kuvien välimuisti",module,Magento_Backend
"Clear","Tyhjennä",module,Magento_Backend
"Search Index","Hakuindeksi",module,Magento_Backend
"Rebuild","Rakenna uudelleen",module,Magento_Backend
"Inventory Stock Status","Varaston tilanne",module,Magento_Backend
"Rebuild Catalog Index","Uudelleenrakenna luettelon indeksi",module,Magento_Backend
"Rebuild Flat Catalog Category","Jälleenrakenna Flat Katalogi-kategoria",module,Magento_Backend
